,用户名,用户id,帖子
0,新浪5G,6976871937?,"
                    【#富士康看淡明年iPhone出货#】富士康董事长刘扬伟昨日示警，由于通胀等因素仍在，加上今年基期垫高，对明年ICT产业展望中性看待，预期将与今年持平。富士康四大类别产品中，明年展望以消费智能产品类别（主要是iPhone）表现最弱，可能略逊于今年。#富士康看淡2023年iPhone出货#（财联社） ​  展开全文c                "
0,ZAKER,1898495494?,"
                    #iPhone14卫星通信2年内免费#【花费32亿元打造！#iPhone14将上线卫星求救功能#】据IT之家消息，苹果公司宣布，iPhone 14 系列卫星 SOS 紧急求救服务将于“本月晚些时候”在美国和加拿大地区推出，并透露到目前为止，在创建该服务方面，已经在设施、技术和人员方面耗费了 4.5 亿美元。据悉，苹果最新的i ​  展开全文c                "
0,Pico·媛·Bieber,6180132958?,"
                    拿刀乱砍你手上的iPhone14pro但是14就是有种清冷感但是11就是温油啊 ​                "
0,Hsssshop,3223987282?,"
                    超可爱～客户反馈图&#xe627;iPhone ​                "
0,OT是个设计师,2095079490?,"
                    深业上城·泰炙🍲巨好吃的酸辣冬阴功火锅冬阴功我吃过，火锅我吃过🤣冬阴功火锅我是第一次吃这家店我已经无数次想来吃-🟧泰炙•乐州市集泰式火锅位于深业上城三楼的小镇，一路过他们家就会被这特别的设计吸引住，由一条白色水洗石旋转楼梯连接上下两层楼，楼下是泰料小酒馆，楼上是泰式海鲜 ​  展开全文c                "
0,郭先生1126,1893466135?,"
                    五周年的iPhone8p，@iPhone ​                "
0,马可菠萝蜜蜂,7725399374?,"
                    好惨啊，随便打开一张截图，手机状态栏依然是我们熟悉的iPhone 8plus，熟悉的黄色电量 。 你的13pm 呢？咋就用了一天 ​                "
0,姚远_东京流行通讯,1764374843?,"
                    【故地重游】海天一色、云水无边。东京池袋阳光城水族馆。iPhone 14 Pro+instagram。#遇见美好##日本不见不散##日本#&#xe627;日本#爱上这座城##说走就走的旅行##带着微博去旅行#<a href=""https://s.weibo.com/weibo?q=#周末去哪儿#""  target=""_blank"">#周末去哪儿#</a> <a href=""http://t.cn/z8GObIT""  target=""_blank""><i class=""wbicon"">2</i>日本·池袋サイシャインシティ</a> ​                "
0,最全科技讯息,6140524944?,"
                    iPhone绕过网页限制，复制任意文字的3个方法！技巧#数码科技# #互联网科技#   L最全科技讯息的微博视频 ​                "
0,我说手抓饼皮要现摊,5677775884?,"
                    火红的月亮不接受iPhone的爱❤️ ​                "
0,桃色甜心指南,5852472936?,"
                    为什么都是ios系统iPhone比ipad信号差这么多累了 ​                "
0,椰仔ye,5848008835?,"
                    2015年11月09日你出轨，11月10日我一个人去上海看Taylor Swift的演唱会，哭得一塌糊涂。五一假期七天只吃了两顿饭，你哭着对我说要我原谅你。7月带我去你家乡，送我iPhone 6S，送我Tiffany的银项链。那是你对我最好最好的时光，分手后我把手机还给你，你自己用几百的诺基亚，给我却买四五千块的手机。 ​                "
0,万事屋的吐槽君,1654701522?,"
                    【苹果确认iPhone 14卫星紧急求救服务将在本月推出】苹果公司宣布，iPhone 14的通过卫星紧急求救功能将在本月晚些时候发布，正如之前所宣布的。由于该公司刚刚发布的iOS 16.1.1系统并没有带来这一功能，用户怀疑苹果是否会推迟这一功能。该公司发... O网页链接 ​                "
0,郑一万ztt,5393024539?,"
                    iPhone 14 pro 的卖点不应该是什么灵动岛，得是 4800w 的相机才对。 ​                "
0,进阶的小陈Student,5885096546?,"
                    有朋友知道这是咋了吗🙉#苹果##iphone 11# L进阶的小陈Student的微博视频 ​                "
0,Fairies_ins,3874424561?,"
                    #苹果##iphone13##iPhone12# 双十一为啥12还是4700啊，13都比12便宜，能不能降到四千啊，我就下手了 ​                "
0,科技犬建哥,1448589414?,"
                    杨幂可能是内娱唯一不用iPhone手机的内娱顶流！ ​                "
0,没洗脸呢吧你,3228051451?,"
                    好羡慕在微博做网红的iPhone无修直出的进步批美女啊！ ​                "
0,科技幻视,5632789700?,"
                    iPhone 14 好像是苹果降价最快的手机，发布两个月就降700，但其实还是不如iPhone 13，4599就能拥有14一样的外观，几乎一样的芯片 ​                "
0,强尼ZhangRQ,2377683117?,"
                    🐶东双十一当天的手机销量榜单，基本上被Redmi跟苹果霸榜了，不过这两家的售价不在一个级别啊虽然在网上大家都说这代的iPhone 14 / 14 Plus挤牙膏不值得买，但只要价格够低，到了真金白银投票的环节，这两款依然都会榜上有名，不过iPhone 13的销量也还是苹果的产品里最高的，果然还是 ​  展开全文c                "
0,我是正能量啦啦啦,6165170290?,"
                    我现在感觉习惯了oled的细腻后换回LCD屏幕的手机很不习惯，LCD屏幕颜色暗，也没OLED流畅，大宽边看起来也傻傻的。iPhone11机身虽然挺有质感，但屏幕素质确实跟不上时代了。今天对比了一下 华为P50pro 质感真不错，也不知道为啥感觉比荣耀的Magic 4还流畅 真种草了。荣耀Magic 4吧 没想象中惊艳 但方方 ​  展开全文c                "
0,小君妮妮·,5441988274?,"
                    #苹果市值一日飙升1909亿美元#JD iPhone 14领卷立减700元 大家还不来 [京东1111] ​                "
0,PUYEYU_Y,2696786523?,"
                    &#xe627;iphone13 真的要8天才发吗 ​                "
0,札乐刺青工作室,2170931937?,"
                    我用Iphone14ProMax拍摄了这支Vlog📷我也决定在年底搬迁新工作室期待在最开始的地方和你相遇#iphone14promax##iphone14pro##vlog相机##纹身师##vlogger# 2</i>北京</a> <a href=""http://t.cn/A6orIVtP""  target=""_blank""><i class=""wbicon"">L</i>札乐刺青工作室的微博视频</a> ​                "
0,金融八卦女,1154814715?,"
                    旧凉鞋比iPhone贵？【#乔布斯凉鞋预计成交价超43万元#】 最近，一家拍卖行宣布将拍卖乔布斯曾经使用过的一双脏兮兮的凉鞋。目前出价已超22500美元（约合人民币16万元），拍卖行预计最终出价会在60000美元到80000美元（约合人民币43万元到57万元）之间。 L老板联播的微博视频 ​                "
0,Derrick_Zhang_,5476485501?,"
                    AirPods Pro 现在播放的音乐，iPhone 现在相机里的画面，iPad Pro 屏幕上现在的随笔： ​                "
0,你胖了要减肥,5341344561?,"
                    &#xe627;iPhone14Pro 31日21s付款的败家紫 256G啥时候能发货 ​                "
0,草莓吃撑了,7460361631?,"
                    #iphone11死机#你妈我真的会很无语 ​                "
0,是你的小花花吖_,7648029422?,"
                    &#xe627;iPhone14Pro 才用了20天 这正常吗 ​                "
0,陈-屿,2891977085?,"
                    ios16.1刚玩起来挺来劲弄完觉得有点非主流这不就跟初中装扮QQ空间一个意思 #iphone14 pro max##iphone14pro灵动岛##ios16# 2深圳 ​                "
0,小姐姓彭,5203526404?,"
                    ‘ 礼物已查收承蒙C先生厚爱 ’#iphone##开箱视频# L小姐姓彭的微博视频 ​                "
0,炒饭小天地,2596502064?,"
                    《11月份锦鲤》就想涨点粉关注+转发（没有关注抽中作废的哦）抽3个iPhone14ProMax 1TB（不喜🉑️折现10188）无过滤 公平公正 ​ O抽奖详情 ​                "
0,Jacob_Tech,3915081484?,"
                    哈？iPhone14Plus居然冲上了6k+狗东榜单的第一了我的天，真就是没有不香机器，只要价格够低就可以了目前🍑的榜一大哥依旧是iPhone13一年过去了iPhone13依旧承担了这么多<br/>今晚满减开始了，双11大家买了什么呢？分享 ​  <a href=""//weibo.com/3915081484/MeqlImpKR?refer_flag=1001030103_"" action-type=""fl_unfold"" target=""_blank"">展开全文<i class=""wbicon"">c</i></a>                "
0,孤阙丶,6285560440?,"
                    @京东 @京东手机通讯  玩不起补贴就别搞，抢了十几个小时都无法支付，辣鸡 #iphone14plus# ​                "
0,脇助犯规_,6904174196?,"
                    虽然列表当不了工鞋销量的妹妹了 但是可以当我的姐姐啊！现在有一个机会 谁送我iPhone 14 pro max 你就能打败工鞋销量成为世界上最好的姐姐可以获得我365天全年无休的彩虹屁 ​                "
0,嘻哈图文,5864464897?,"
                    今日份壁纸！有你喜欢的手机动漫壁纸嘛？🥤日更锁屏壁纸分享/评论拿图&#xe627;iPhone壁纸#壁纸##抖音# ​​​  ​​​#嘻哈# ​​​&#xe627;</i>潮图搬运者</a> ​​​                "
0,CoconutQKa,2168913010?,"
                    &#xe627;iPhone 调了静音戴耳机为什么电话还是有声音啊 ​                "
0,P檸檬加醋,5684011894?,"
                    各位尊贵的暗夜紫用户，求推荐手机壳，最好是拼多多的本人喜新厌旧（指手机壳）  ​​​&#xe627;iPhone14Pro#iphone14pro# 2广州 ​                "
0,大家好我是小房子,6862480393?,"
                    #新机发布# iPhone14真是“屠牛岛”？#iphone14全系 #iphone原相机 #苹果手机 #iphone14将采用打孔药丸屏# L大家好我是小房子的微博视频 ​                "
0,捕捉一只阿几,6485153595?,"
                    我现在拿着小米12S Ultra，我觉得挺好的。我现在拿着红米K50，我也觉得挺好的。我现在拿着一加ACE Pro，我也觉得挺好的。我现在拿着iPhone 14 Pro我也觉得挺好的。我并没有觉得什么东西不能用，价格摆在那里，肯定是价格决定定位，除此之外，手机就是个手机吗，再除此之外，可能是个工具，再想想好像 ​  展开全文c                "
0,_吐个泡泡oooOO,5574813965?,"
                    #iphone14 pro max# 换了手机没啥变化，倒是屏幕大了打游戏舒服。 ​                "
0,林西时是魔鬼吗,5716321873?,"
                    有的时候真的怀疑iphone是不是有病。我本来把声音都关了，还调的震动模式。然后我睡着了手机停在单词画面。闹钟响了我迷迷糊糊的想关闹钟，我以为手机已经锁屏了结果踏马的没锁点到屏幕后踏马给老娘大声念了个incubate你有病啊就非得趁着闹钟响的时候出声闹钟一关又他妈屁都不放一个 ​  展开全文c                "
0,谈数码,1645631102?,"
                    据报道，LG开始为苹果iPhone 14 Pro提供OLED面板据ETNews报道，消息人士称LG Display在上月底开始供应OLED面板。据说由于最初的生产延迟，LG Display被排除在供应链之外，但它现在已经设法获得了苹果的批准。Samsung Display在过去几年中一直向Apple提供LTPO OLED。随着LG Display加入供应链，两家 ​  展开全文c                "
